"Subject" "Activity" "TimeBodyAccelerometerMean()-X" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeBodyAccelerometerSTD()-X" "TimeBodyAccelerometerSTD()-Y" "TimeBodyAccelerometerSTD()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeGravityAccelerometerSTD()-X" "TimeGravityAccelerometerSTD()-Y" "TimeGravityAccelerometerSTD()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyAccelerometerJerkSTD()-X" "TimeBodyAccelerometerJerkSTD()-Y" "TimeBodyAccelerometerJerkSTD()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeSTD()-X" "TimeBodyGyroscopeSTD()-Y" "TimeBodyGyroscopeSTD()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyGyroscopeJerkSTD()-X" "TimeBodyGyroscopeJerkSTD()-Y" "TimeBodyGyroscopeJerkSTD()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeBodyAccelerometerMagnitudeSTD()" "TimeGravityAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeSTD()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeSTD()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeMagnitudeSTD()" "TimeBodyGyroscopeJerkMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerSTD()-X" "FrequencyBodyAccelerometerSTD()-Y" "FrequencyBodyAccelerometerSTD()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkSTD()-X" "FrequencyBodyAccelerometerJerkSTD()-Y" "FrequencyBodyAccelerometerJerkSTD()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeSTD()-X" "FrequencyBodyGyroscopeSTD()-Y" "FrequencyBodyGyroscopeSTD()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeSTD()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeSTD()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeSTD()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeSTD()"
8 "SITTING" 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.949832775869565 -0.164187373097826 0.107278338519565 0.0386415950043478 0.185193407430435 -0.147711686695652 -0.982587471304348 -0.984729733913044 -0.990153500434783 -0.937715142173913 0.770679835 0.221631711065217 0.264881990434783 0.844623529565217 0.240986698434783 -0.98469327673913 -0.983200758695652 -0.985893834130435 -0.999394011956522 -0.999721382173913 -0.999493654347826 0.13152339433913 -0.0340715189956522 0.199341187167391 0.00523427558076087 -0.0547396987173913 -0.0955089236521739 -0.098486936426087 -0.193433601682609 -0.178380633804348 0.220974414782609 -0.98656367326087 -0.980264225869565 -0.96892443326087 -0.962632253913044 0.19178051923913 -0.125684015032609 -0.119055665633913 0.0165306433826087 -0.454230502847826 -0.0360475240434783 -0.409975252326087 -0.0400210801630435 -0.991807428043478 -0.986756670869565 -0.98910815173913 -0.986177484130435 -0.991191300869565 -0.991807428043478 -0.998801038913044 -0.999345393043478 -0.999447303478261 -0.998948202173913 -0.997831703695652 -0.996051239130435 -0.947981783478261 -0.93172124 -0.980932292391304 -0.97932021173913 -0.965806789347826 -0.953251156521739 -0.987730604130435 -0.986147262608696
8 "STANDING" 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.901709401240741 0.0231155666555556 0.0771842726148148 0.120490500074074 0.113560933296296 -0.092835470272037 -0.978419289259259 -0.982578797592593 -0.992838308518519 -0.919101183148148 0.886278220185185 -0.103754698288889 -0.0856609333148148 0.972215735185185 -0.0754310953792593 -0.982799534074074 -0.987318262777778 -0.981477380740741 -0.999007149444444 -0.999464579074074 -0.999488482407407 0.209763638618519 -0.0888862147503704 0.0976942867481481 -0.00423374629259259 -0.0219671978203704 -0.0280117633814815 -0.0209548198703704 -0.0504979899759259 0.0393896558481481 -0.176599614924074 -0.98421424 -0.98614617962963 -0.968055495925926 -0.975976456111111 0.215981603498148 0.0165902604518519 0.0180459888018519 -0.0911340135611111 -0.638971096592593 -0.109535271222222 -0.480450479518518 -0.169073378003704 -0.987580587777778 -0.982460332222222 -0.984501276111111 -0.982916530555556 -0.988788209259259 -0.987580587777778 -0.998186006111111 -0.998592865555556 -0.998932575185185 -0.997751650555556 -0.995096640555556 -0.99243297962963 -0.953746070740741 -0.938628186322222 -0.979745872037037 -0.979135440925926 -0.964564224074074 -0.954119826296296 -0.983709233333333 -0.981832336296296
8 "LAYING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.880341880074074 -0.307248374366667 0.00539754357407408 0.0993081460555556 0.160634060474074 -0.135827487907407 -0.978735621666667 -0.967468229814815 -0.981712504444444 -0.943700855574074 -0.44016196212963 0.561737332407407 0.715160026111111 -0.377902831666667 0.598553834444444 -0.966587552592593 -0.971911082962963 -0.983343107962963 -0.99889676462963 -0.99938289462963 -0.999447746296296 0.249044879777778 -0.0556026445851852 0.149155145948148 0.0907017957344445 0.00535361206851852 -0.0891374138592593 -0.0133057310611111 -0.0719887827740741 -0.392822978298148 0.229609713888889 -0.97075294537037 -0.984172251111111 -0.950316470925926 -0.970671966481481 0.159033998888889 0.000743000462962966 -0.123302535557593 0.0411890605259259 -0.121836323444444 0.0389241535703704 -0.271279348888889 -0.308840712481481 -0.978438191296296 -0.969029111666667 -0.973939062222222 -0.966103147962963 -0.988250331111111 -0.978438191296296 -0.993152644814815 -0.996867335185185 -0.998223093518519 -0.996629501851852 -0.991669395925926 -0.983796682407407 -0.932279645518518 -0.917257979425926 -0.961792852407407 -0.963791094259259 -0.944528950555556 -0.93678697 -0.968403945925926 -0.971793279814815
9 "WALKING" 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.69230769 -0.310727563365385 0.0213195015442308 -0.0348637042961538 -0.125364007644231 0.102007227365385 -0.331994378653846 -0.413233517692308 -0.229175919519231 -0.956694063653846 0.884295870769231 -0.049383207648 -0.112445433396346 0.965118594038462 -0.0130146239615385 -0.382185562692308 -0.466321253269231 -0.591796210192308 -0.839732011923077 -0.698097064807692 -0.825996566923077 0.0897068603692308 -0.0795973109038462 0.617604753653846 -0.123706675015385 -0.0808360598653846 -0.0625598710615385 -0.0227443959038462 -0.16527929009 -0.019894675825 -0.338106740098077 -0.600068501730769 -0.386652661538462 -0.490990336346154 -0.342367223269231 0.154352146378846 -0.22949238025 -0.112892715923077 0.0529765389653846 -0.509778865538462 -0.486672879807692 -0.834239681153846 -0.216793859519231 -0.510253995769231 -0.599866472692308 -0.609909460384615 -0.620883290961538 -0.593213908326923 -0.510253995769231 -0.694177129230769 -0.842686991346154 -0.934520626346154 -0.910574007692308 -0.866994765576923 -0.875739355769231 -0.318801022711538 -0.513891953269231 -0.316870715576923 -0.322337536730769 -0.513797480384615 -0.562714528653846 -0.602581618269231 -0.624351923653846
9 "WALKING_UPSTAIRS" 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.810047094897959 -0.341219678720408 -0.247086151469388 0.0257681925673469 -0.293163189612245 0.137165527357143 -0.614055830408163 -0.651251680816327 -0.42406562877551 -0.895269304081633 0.844820962653061 -0.0358716448367347 -0.247015680816327 0.908893524693878 -0.0408367825714286 -0.623776443469388 -0.528189606938775 -0.733201124693878 -0.896656115714286 -0.902855948367347 -0.953006724897959 0.00499023355306122 -0.198748741326531 0.448762643942857 -0.150372255557143 -0.16396719 -0.0412587909579592 -0.201290091997959 -0.454430792040816 -0.047915782 0.21598337462449 -0.760541036938776 -0.682440761020408 -0.352033091612245 -0.165554554220408 0.0535345460836735 -0.40776755244898 -0.0176536985142857 0.067377749344898 -0.286624462040816 -0.105210678781633 -0.500689125959184 0.187517488012245 -0.672840561836735 -0.748651255510204 -0.756373094081633 -0.761006690204082 -0.682513843469388 -0.672840561836735 -0.869911087755102 -0.944965975714286 -0.970733136530612 -0.964642450204082 -0.927406847959184 -0.917538311428571 -0.372890348979592 -0.509929461428571 -0.419533108571429 -0.484935752040816 -0.531482693877551 -0.456841325204082 -0.734159449387755 -0.787781590816326
9 "WALKING_DOWNSTAIRS" 0.295923445 -0.0203994269075476 -0.0910278793952381 -0.732600730952381 -0.440633905714286 0.0625058243738095 0.177063460233333 -0.0384247676428571 0.108178726859524 -0.34065183197619 -0.369888068547619 -0.141224775119048 -0.877360171190476 0.882236051190476 -0.0433361927857143 -0.063409148952381 0.941581258571429 -0.0272975885619048 -0.35845174847619 -0.00484439760714286 -0.532565571666667 -0.747645662857143 -0.832171716904762 -0.843776722380952 0.1894312017 -0.075586942547619 -0.249809294785714 -0.146625991952381 -0.0916383011071429 -0.0712598843142857 -0.0406171096880952 -0.124189842095238 -0.0466312936404762 0.092425416047619 -0.460937192619048 -0.343702570833333 -0.364282565714286 -0.356561471714286 0.207067556195238 -0.226012098516667 -0.0995188258571429 0.153305639785714 -0.303540136788095 -0.475904784690476 -0.827360180714286 -0.1792434824 -0.469028434047619 -0.455855425238095 -0.49337422452381 -0.479940495 -0.55163082452381 -0.469028434047619 -0.482928714404762 -0.839941563809524 -0.911379279761905 -0.86854471952381 -0.800667199523809 -0.787950196904762 0.222203941 0.0888671674047619 0.00716877883571429 0.0705526138333333 -0.347540226666667 -0.424170737142857 -0.463172053809524 -0.485158906904762
9 "SITTING" 0.24832674354 -0.02701677698 -0.07537846886 -0.9276923076 -0.109383841734 -0.120093395898 0.154806067022 -0.0411929099608 -0.04537336696 -0.9593685296 -0.9615963982 -0.9748432382 -0.88781941604 0.8577237956 -0.051595203082 0.100739290148 0.9225026374 -0.03105214819 -0.9613894438 -0.9601022242 -0.966258808 -0.9948144646 -0.9980358942 -0.9988895726 0.12879348409 -0.013089094488 -0.01583286672 -0.0872141293 -0.042328876778 -0.04142711812 -0.078692342334 -0.37189068616 -0.081096820132 0.06841718084 -0.9721559888 -0.9574833722 -0.910583361 -0.9341874784 0.055316519244 -0.288253996334 0.0641435803 0.165923981974 -0.6660534592 -0.046396982674 -0.410168889216 -0.186233016142 -0.9733641366 -0.9663610734 -0.9706900718 -0.9643486286 -0.9782134148 -0.9733641366 -0.9951355128 -0.997928935 -0.9982675878 -0.997213474 -0.9936775188 -0.9884612966 -0.8977181972 -0.8691725114 -0.9530504408 -0.9493949814 -0.9344377378 -0.9064712292 -0.9683155878 -0.9659970148
9 "STANDING" 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.911111110888889 -0.105711680368889 -0.00378721862222222 0.118562131851111 0.0940872818466667 -0.121038671815556 -0.968464875111111 -0.970398370222222 -0.977908257777778 -0.933332048 0.889829702444444 -0.0294217858977778 0.0144807650666667 0.976995479777778 0.00816576986888889 -0.969545882888889 -0.970593256222222 -0.969940234888889 -0.997103366666667 -0.997819980222222 -0.998843917555556 0.158949635711111 0.0593855933466667 -0.166329603756667 -0.0745801372626667 -0.029183136346 -0.060810158296 -0.101425734086667 -0.342754178911111 0.0602771639333333 0.209472488711111 -0.977966499111111 -0.962601586666667 -0.941950576888889 -0.944942811777778 -0.0445493962 -0.280575092406667 0.0409151659644444 0.309695734973333 -0.516157955088889 -0.242262494469778 -0.638173009333333 -0.291577987577778 -0.969824044222222 -0.965287050888889 -0.968294012666667 -0.966651197555556 -0.973713849111111 -0.969824044222222 -0.997527499111111 -0.998624839777778 -0.999377929111111 -0.999096946666667 -0.997982412888889 -0.997352937555556 -0.946330171777778 -0.940265546444444 -0.963242884 -0.963593159555556 -0.929769067777778 -0.910909659555556 -0.967491628 -0.964770799111111
9 "LAYING" 0.2591955368 -0.020526821662 -0.10754972144 -0.47846153814 -0.4459627774628 -0.215336752654 0.06432811704 -0.02896265162 -0.071810197496 -0.967372713 -0.9572578948 -0.9767022564 -0.9727123584 -0.6123395472 -0.1346490934 0.9469567402 -0.5470816026 -0.0996191422 -0.9582723898 -0.963443288 -0.9734461226 -0.996498443 -0.9992093038 -0.9991964888 0.4450513952 -0.156189530922 0.002637530034 -0.104510308384 -0.013632036148 -0.15890291983 -0.2259518756 -0.3696156684 -0.09610266378 0.1067547568426 -0.9587561398 -0.970940964 -0.9231319366 -0.965686312 0.153458569714 -0.30405993576 0.05323368221 0.2676263788932 -0.51784503854 -0.13153888118 -0.4884150349 -0.39128664472 -0.964524819 -0.9528015598 -0.9582551896 -0.953870535 -0.9832372978 -0.964524819 -0.9956506216 -0.9975343982 -0.999224913 -0.9987490556 -0.997695508 -0.9978953444 -0.9266042952 -0.921929738394 -0.9543205856 -0.9550947122 -0.9186053356 -0.9034005814 -0.9558062546 -0.9522904702
10 "WALKING" 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.92307692 -0.26332591785283 0.243797496811321 0.164467255660377 -0.00820438260188679 0.137883163613208 0.0324503463315094 -0.517755238679245 -0.171463574186792 -0.959583001698113 0.897812604150943 -0.10015321409434 0.0565184422264151 0.973857097358491 -0.0648407767924528 -0.539048443018868 -0.275516246603774 -0.23157458445283 -0.731718352830189 -0.705189408490566 -0.262442265150943 0.231944785281132 -0.0961482853962264 -0.0660508269754717 -0.0975611775660377 0.0106894976215094 -0.0819540783760943 -0.0905009878301887 -0.271485272037736 0.0800776236735849 0.229425297001887 -0.598135808679245 -0.309906514943396 -0.204392821584906 -0.273292866226415 0.193403905132075 -0.323520195315094 0.126632168490566 -0.215706232350943 -0.447576288679245 0.0661486165584906 -0.282855278611321 -0.384688600566038 -0.440363636603774 -0.501027916603774 -0.516205243962264 -0.553860333962264 -0.452127613962264 -0.440363636603774 -0.914577427358491 -0.860511172830189 -0.886593748113208 -0.911991167169811 -0.877771419056604 -0.881351273773585 -0.0930237422792453 -0.370471943962264 0.0205189516981132 0.0502087634986792 -0.412616909622642 -0.499759796981132 -0.515065335849057 -0.517675799056604
10 "WALKING_UPSTAIRS" 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.919803598085106 -0.300390927148936 -0.0035449232893617 0.183995424429787 -0.10754647506383 0.0796406201489362 -0.219218753274468 -0.621502415744681 -0.423900897085106 -0.868249890638298 0.872130788723404 -0.0658850972340426 0.0475263205957447 0.937348127234043 -0.0486233843404255 -0.585504235531915 -0.357192274774468 -0.462092361702128 -0.641322259148936 -0.69164829106383 -0.751226738297872 -0.0552718718851064 -0.0770078416595745 -0.0908377631276596 -0.256392092785106 0.0733447168425532 -0.0954600216446809 -0.278193854042553 -0.377765891489362 -0.0970601214893617 0.0253255453829787 -0.651426332340426 -0.513787600510638 0.171735785297872 -0.403822082765957 0.243619322404255 -0.287971196744681 -0.181188555374468 -0.213406587510638 -0.463544469659574 0.324938829561702 0.0284755885744681 -0.403658632340426 -0.523462968510638 -0.618272355319149 -0.639660338510638 -0.618807055744681 -0.513064542531915 -0.523462968510638 -0.868541352765957 -0.929194884680851 -0.957289859787234 -0.95441717212766 -0.904957148723404 -0.908874391702128 -0.166866721574468 -0.361437534680851 -0.153553147382979 -0.334365043829787 -0.265371689148936 -0.166969377765957 -0.600582998297872 -0.67129056212766
10 "WALKING_DOWNSTAIRS" 0.290401594315789 -0.0200050770710526 -0.110848597247368 -0.827935224736842 -0.321679050052632 0.0667192523289474 0.373342851955263 -0.0152483362131579 0.0432248973931579 -0.145229198473684 -0.327758882131579 0.0286584417392105 -0.903797883421053 0.886134392368421 -0.0713833689105263 0.0546430461289474 0.938309053947368 -0.0552319088421053 -0.291994263765789 0.172316002631579 -0.441432369105263 -0.544512448236842 -0.677914147368421 -0.681540978947368 0.0696560091736842 -0.115239328821053 -0.0797472156052632 -0.143346476410526 -0.124839594289474 -0.106742538831579 -0.189690504815789 -0.0732033960552632 -0.146715653973684 -0.0919562765526316 -0.585385911578947 -0.192179849292105 -0.343237004473684 -0.1503916379 0.179674179305263 -0.109907638336842 -0.0402815295710526 -0.2154947945 -0.258770014947368 -0.416353158610526 -0.777205380263158 -0.165531608026316 -0.401854311315789 -0.494105756315789 -0.519025839736842 -0.493140311315789 -0.479768723386842 -0.401854311315789 -0.830454915 -0.765170594210526 -0.759587595526316 -0.795528483947368 -0.705676128421053 -0.736835720789474 0.220115703368421 -0.0616742840815789 0.156978047052632 0.0380266696789474 -0.312347510289474 -0.387780104447368 -0.484196484736842 -0.544988519210526
10 "SITTING" 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.8190883195 -0.0826140728898148 0.0279319737981482 0.0503992037962963 0.133180324918519 -0.133497250381481 -0.982866841111111 -0.987774663888889 -0.991562375740741 -0.968334585 0.729025602407407 -0.0482690980555556 0.199256420777778 0.805966876296296 -0.0344205616666667 -0.987441485740741 -0.987575768148148 -0.985850780555556 -0.998826652037037 -0.999554296481482 -0.999537961666667 0.150755747537037 -0.0126502341018519 0.143572834775926 -0.12825041202037 -0.0432432176851852 -0.0679993598888889 -0.14685297792037 0.0102250218740741 -0.0364299225074074 -0.098580874087037 -0.990659834074074 -0.987128194444444 -0.983579646666667 -0.962418559814815 0.205810830987037 0.0663198999111111 -0.0220301166242593 -0.076114994912963 -0.6823044419 -0.269132023018519 -0.589442016462963 0.121705324735185 -0.993707487592593 -0.991696196481481 -0.99290007962963 -0.991281284444444 -0.991351506296296 -0.993707487592593 -0.999391364074074 -0.999602322407407 -0.999650567037037 -0.999423983148148 -0.99896713462963 -0.998193666296296 -0.955281010740741 -0.941511952777778 -0.985900801111111 -0.983266741481482 -0.974459732592593 -0.962459956111111 -0.992191529259259 -0.991409100925926
10 "STANDING" 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.947552447045454 0.159123629063636 -0.0126234259545455 0.0570677224272727 0.00844508464195455 -0.0626740147740909 -0.946887156136364 -0.976908764318182 -0.977106015454545 -0.960852715909091 0.882666365909091 -0.0623562033409091 0.0347141997136364 0.9714513925 -0.0236647114772727 -0.976793314318182 -0.954791524090909 -0.951678729318182 -0.994905451363636 -0.996369425454545 -0.998129027045455 0.241513211620455 0.00319957225 -0.0143029174090909 -0.0796386097136364 -0.0281854325604545 -0.0876820486363636 -0.145214193527273 -0.0592039874590909 -0.0682694929027273 -0.141229287034091 -0.974360631136364 -0.961245861363636 -0.958399857954545 -0.958901257272727 0.137328887909091 -0.020842908825 0.0834630555545454 -0.252227791811364 -0.46195376325 -0.314984722727273 -0.700445539772727 -0.322438842409091 -0.971637661590909 -0.964409410454545 -0.968539220909091 -0.962786686590909 -0.979179836363636 -0.971637661590909 -0.998626900909091 -0.9991094725 -0.999487332727273 -0.999167967045455 -0.998155343409091 -0.997879646363636 -0.9401101675 -0.945048242954545 -0.951633690454545 -0.952105964545455 -0.937786743409091 -0.922961550454545 -0.965614081363636 -0.965055815454545
10 "LAYING" 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.761273209551724 -0.14052022862069 0.200554088396552 -0.0840215634603448 0.238567041026724 -0.115937691537931 -0.968961965172414 -0.975571228275862 -0.982334620517241 -0.963181248051724 -0.503595640862069 -0.152875210517241 -0.0299760153448276 -0.415941638448276 -0.119156407241379 -0.977018255517241 -0.976244447586207 -0.973737213793103 -0.998321130344828 -0.998851808793103 -0.997111445344828 0.234130188550517 -0.0741112610896552 0.160818095720172 0.0537799832775862 -0.019555937162069 -0.0770325657265517 -0.0842121024551724 -0.146028799688276 -0.0462643436896552 -0.0492621813551724 -0.965694617758621 -0.977702786034483 -0.953453496551724 -0.975298797068965 0.17800118166569 -0.0955049039482759 0.0776129487586207 -0.00311887841992534 -0.660942356413793 -0.400528970308621 -0.742544018206897 -0.326710347534483 -0.970830848965517 -0.959632931551724 -0.964437568965517 -0.959999521724138 -0.985019481551724 -0.970830848965517 -0.998771414137931 -0.99864037637931 -0.998695102068966 -0.998259366206897 -0.995750102241379 -0.99413054362069 -0.950848109137931 -0.944304974655172 -0.968561121551724 -0.965377553448276 -0.937692642586207 -0.933701315344828 -0.960976821551724 -0.960772875517241
11 "WALKING" 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.92307692 -0.37360793220339 0.0128761033966102 0.116537612044068 -0.190547937011864 0.135446437777966 -0.207478006813559 -0.724743294237288 -0.586749348135593 -0.962486556610169 0.878854645254237 -0.223880216610169 0.133335603271186 0.96002647559322 -0.19251699779661 -0.723198984915254 -0.563791911355932 -0.521092517966102 -0.688211464237288 -0.754469389152542 -0.574802732542373 0.140227304779661 -0.136081534462712 0.0916694977677966 0.433869869661017 -0.0426928995457627 -0.0705104974254237 -0.0849575511 -0.371546905932203 -0.261367904515254 0.109439590064407 -0.799251858983051 -0.594160293559322 -0.453663184067797 -0.498554639491525 -0.166688280410508 -0.407635958305085 0.237791677084746 -0.0289719462537288 -0.608615063050847 0.0131122218898305 -0.377566698437288 -0.376010561355932 -0.63073270559322 -0.753671416101695 -0.758969506610169 -0.769237999152542 -0.519319374915254 -0.63073270559322 -0.964183540169491 -0.946824348813559 -0.970302336271186 -0.97397263779661 -0.950834046440678 -0.959082204237288 -0.458514062542373 -0.584455992033898 -0.395116134237288 -0.41744681559322 -0.610222628813559 -0.59974543779661 -0.751914457457627 -0.773574064745763
11 "WALKING_UPSTAIRS" 0.263775859277778 -0.0303157822055556 -0.106797216481481 -0.92307692 -0.52447937047037 -0.189232158777778 0.0635609946388889 -0.209672935703704 0.0783257957259259 -0.451649318148148 -0.791234660555556 -0.510344478333333 -0.912622746851852 0.834796680555556 -0.339266536851852 0.160149032203704 0.895994303333333 -0.332457752037037 -0.769106369074074 -0.573627166296296 -0.669359846111111 -0.684460897222222 -0.876724889814815 -0.879837996666667 -0.184071928425926 -0.639800890185185 0.240554370981481 0.216178274514815 -0.0820909701727778 -0.0566928808703704 -0.300037970592593 -0.532624692296296 -0.199419046796296 0.0877838679124074 -0.823092206481482 -0.752690410925926 -0.153787850538889 -0.729928728518519 0.0378734347925926 -0.432632769333333 0.273023826377778 -0.158268187437037 -0.292474716457407 0.638163437222222 0.471732151127778 -0.326461506388889 -0.757314813888889 -0.80112703962963 -0.813193265185185 -0.795792982777778 -0.78256416962963 -0.757314813888889 -0.967640918518519 -0.98018681537037 -0.989866629074074 -0.985325103888889 -0.967760184074074 -0.965297076666667 -0.336061027407407 -0.376027878888889 -0.475928501666667 -0.513703461481481 -0.55009966 -0.381223382777778 -0.795986113703704 -0.822428718888889
11 "WALKING_DOWNSTAIRS" 0.291605631956522 -0.0178097721219565 -0.111070149978261 -0.908026753695652 -0.400296382043478 -0.0561892264956522 0.396092857391304 -0.194986307391304 0.152503231313043 -0.160202279130435 -0.589314265652174 -0.201071563434783 -0.927182407173913 0.885043524347826 -0.202326290217391 0.138812048869565 0.946040545869565 -0.192116671521739 -0.572364552608696 -0.190301935034783 -0.473866087782609 -0.524884157934783 -0.625430762391304 -0.748524484782609 0.0257817657328261 -0.324756662456522 0.0944715582934783 0.14366828655 -0.12506869905 -0.0262775345369565 -0.170932724326087 -0.392909817608696 -0.1355017046 -0.0879880370565217 -0.757875906956522 -0.453612274347826 -0.481127494565217 -0.397220471086957 0.152486439819565 -0.356186758695652 0.0802207055684783 -0.310326652195652 -0.384362586 -0.299162733971739 -0.693643886956522 -0.30301089226087 -0.599294760652174 -0.677750588478261 -0.687669637391304 -0.696911157608696 -0.678364400652174 -0.599294760652174 -0.880562602826087 -0.888653647173913 -0.939051900869565 -0.954725669347826 -0.892235836956522 -0.892617550652174 0.0902807576630435 -0.137123060369565 -0.097454996626087 -0.173661753717391 -0.456170108913043 -0.380559426947826 -0.668340527608696 -0.714229669347826
11 "SITTING" 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.776487663396226 -0.050340397354717 0.0967747743339623 0.116609139581132 0.0907564684528302 -0.0741222941792453 -0.969289763018868 -0.982596263962264 -0.984914770754717 -0.972093686037736 0.801406983773585 0.193196068149057 0.186351602245283 0.889230720188679 0.218846161509434 -0.982924949433962 -0.981480581509434 -0.978632874716981 -0.998883772075472 -0.999199249811321 -0.998834520188679 0.202835835464151 0.118848305875472 0.0392151088490566 -0.162877830877358 -0.0399984915849057 -0.0755284478679245 -0.00113476565283019 -0.0839172891188679 0.0661595268264151 0.110645635622642 -0.988585078490566 -0.977038401886792 -0.982137919056604 -0.956802766792453 0.178875984498113 -0.0330728474679245 0.0450364105584906 0.143911301060377 -0.637487117264151 -0.356637044530189 -0.70625027809434 -0.168261285037736 -0.989519031132076 -0.986256664716981 -0.987388443773585 -0.987063887169811 -0.990023518867925 -0.989519031132076 -0.999383196603774 -0.999501524528302 -0.999544167358491 -0.999548136226415 -0.998940372075472 -0.998644772830189 -0.953066009056604 -0.948521986037736 -0.975315331509434 -0.972289134150943 -0.969799951132076 -0.960711241886792 -0.987255972641509 -0.985607229245283
11 "STANDING" 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.862520457659574 0.0890102416978723 0.0557408976489362 0.0502118907446808 0.138399717571915 -0.125541066068085 -0.981627392340426 -0.989246851489362 -0.995114932553192 -0.989701856170213 0.883102020425532 -0.190945164255319 0.120286658765957 0.97420741212766 -0.149734466808511 -0.988874622553191 -0.99218358106383 -0.984087848723404 -0.999550705319149 -0.999687338085106 -0.999644719574468 0.240040537489362 -0.0130533779787234 0.156694480397872 -0.0949691380234043 -0.0293141521489362 -0.0765465041914894 -0.0373531405617021 0.11872809493617 -0.164472512893617 0.0877649546702128 -0.995452499148936 -0.986768534255319 -0.994353086595745 -0.98230878106383 0.166637705773404 0.158932716555319 -0.121497514200638 -0.104574184991702 -0.590088629446809 -0.435885199808511 -0.755118884042553 -0.249260206404255 -0.993428183617021 -0.992579166595745 -0.99342463787234 -0.992381822340425 -0.988948297021277 -0.993428183617021 -0.999739654893617 -0.999781136170213 -0.99979137893617 -0.999790948510638 -0.999567503829787 -0.999662626382979 -0.982255413617021 -0.981503969574468 -0.988636595319149 -0.98802123106383 -0.982576519787234 -0.977437710851064 -0.992981019787234 -0.992277468510638
11 "LAYING" 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.804318488421053 -0.0637709766210526 0.251945472245614 0.145954305342105 0.236240604368421 -0.0826570739308772 -0.97447738 -0.981565272807018 -0.990182550175439 -0.984614473859649 -0.195266400192982 0.89338992877193 0.107499499631579 -0.097764695877193 0.953076756140351 -0.982320962807018 -0.983306251578947 -0.980390262807018 -0.999185060877193 -0.998570743333333 -0.99908647122807 0.251867228210526 -0.0714420888333333 0.208238004350877 -0.31107749907193 -0.0191743840136842 -0.041559989822807 0.0475986674636842 0.132689501133333 0.28336460465193 0.227663495384211 -0.988394416491228 -0.983520174912281 -0.982660631754386 -0.963183902982456 0.290068817614035 0.168076423859649 0.0650469523175439 0.0641667489859649 -0.595875288596491 -0.355330143221053 -0.670509917993333 -0.274239633666667 -0.990641248245614 -0.984476476666667 -0.987397279824561 -0.983216605263158 -0.991453541403509 -0.990641248245614 -0.998493369473684 -0.999511573684211 -0.999551316140351 -0.99937131877193 -0.998988802631579 -0.998925598421053 -0.973994004561404 -0.976037695614035 -0.976940774561403 -0.975126531403509 -0.967093356491228 -0.954849053508772 -0.985978837192982 -0.983569468245614
